Date,AAPL,AMD,APH,BB,CSCO,DDD,ERIC,INFY,INTC,LRCX,MSFT,MSTR,MU,MVIS,NOK,NVDA,ORCL,RIME,STM,TSM,WOLF
2009-03-16,2.874688148498535,2.4800000190734863,2.9549930095672607,39.16999816894531,10.239839553833008,2.0199999809265137,5.995573043823242,2.1712327003479004,9.01404857635498,1.001663088798523,12.035422325134277,3.2899999618530273,3.572964906692505,8.0,6.586894512176514,0.21597358584403992,12.033851623535156,2.4000000953674316,2.9174270629882812,5.2607011795043945,21.399505615234375
2009-03-17,3.0024266242980957,2.759999990463257,3.0311877727508545,41.65999984741211,10.69715404510498,2.353332996368408,6.327530860900879,2.1945979595184326,9.42521858215332,1.0305105447769165,12.516836166381836,3.3519999980926514,3.60233211517334,8.640000343322754,6.662339210510254,0.22674933075904846,12.437673568725586,2.4000000953674316,2.976832151412964,5.411348342895508,22.299484252929688
2009-03-18,3.0584609508514404,2.9700000286102295,3.1173195838928223,40.97999954223633,10.935752868652344,2.6666669845581055,6.523994445800781,2.267289400100708,9.640292167663574,1.0850980281829834,12.56128215789795,3.430000066757202,3.690432548522949,9.680000305175781,6.871263027191162,0.2338567078113556,12.784963607788086,3.0,3.1154420375823975,5.471610069274902,24.48943519592285
2009-03-19,3.0614726543426514,2.9600000381469727,3.128361940383911,42.34000015258789,10.756800651550293,2.50333309173584,6.300430774688721,2.314885377883911,9.583359718322754,1.0873174667358398,12.694591522216797,3.367000102996826,3.592542886734009,8.960000038146973,6.981528282165527,0.2311054766178131,14.028731346130371,2.4000000953674316,3.029636859893799,5.290829181671143,24.309438705444336
2009-03-20,3.0605695247650146,2.6700000762939453,3.0841915607452393,41.68000030517578,10.544718742370605,2.2699999809265137,5.629741191864014,2.2404630184173584,9.267081260681152,1.0313982963562012,12.635343551635742,3.4600000381469727,3.3576083183288574,10.0,6.447612762451172,0.21849553287029266,13.810663223266602,2.4000000953674316,2.858023166656494,5.134153842926025,22.979469299316406
2009-03-23,3.243438482284546,3.0199999809265137,3.2686023712158203,44.900001525878906,11.25388240814209,2.506666898727417,5.87362813949585,2.3901734352111816,9.817410469055176,1.1095075607299805,13.575959205627441,3.6429998874664307,3.7295877933502197,11.279999732971191,6.871263027191162,0.23431524634361267,14.73945426940918,2.4000000953674316,2.9636309146881104,5.592129707336426,24.389436721801758
2009-03-24,3.208491802215576,3.140000104904175,3.212285280227661,44.20000076293945,11.055051803588867,2.266666889190674,5.473923683166504,2.2724812030792236,9.48847484588623,1.0700089931488037,13.279695510864258,3.5980000495910645,3.6219093799591064,10.960000038146973,6.8770670890808105,0.22422733902931213,14.464852333068848,2.4000000953674316,2.897625684738159,5.489687919616699,23.629453659057617
2009-03-25,3.2081902027130127,3.1700000762939453,3.2432055473327637,42.91999816894531,10.982146263122559,2.423332929611206,5.663613796234131,2.3235392570495605,9.450520515441895,1.0589139461517334,13.242668151855469,3.677000045776367,3.6316988468170166,10.800000190734863,7.068577766418457,0.22789566218852997,14.610228538513184,3.0,3.108841896057129,5.429428577423096,23.489458084106445
2009-03-26,3.3100192546844482,3.559999942779541,3.3724029064178467,45.040000915527344,11.4725980758667,2.683332920074463,5.832980155944824,2.422192335128784,10.007184028625488,1.1303664445877075,13.946277618408203,3.7769999504089355,4.130935192108154,11.84000015258789,7.022152423858643,0.2421104907989502,15.086748123168945,3.0,3.3596608638763428,5.61623477935791,24.529434204101562
2009-03-27,3.21903657913208,3.369999885559082,3.265289783477783,45.0099983215332,11.234000205993652,2.4266669750213623,5.473923683166504,2.2421932220458984,9.75415325164795,1.0664584636688232,13.427826881408691,3.4149999618530273,4.081989765167236,11.520000457763672,6.842247009277344,0.2398177534341812,14.54561996459961,2.4000000953674316,3.320058822631836,5.574052333831787,24.089445114135742
2009-03-30,3.1479380130767822,3.190000057220459,3.1184232234954834,43.25,10.809828758239746,2.1533329486846924,5.270683765411377,2.23873233795166,9.311360359191895,0.9932307004928589,12.9464111328125,3.3420000076293945,3.7981107234954834,9.600000381469727,6.528859615325928,0.2244565784931183,14.262953758239746,2.4000000953674316,3.1484460830688477,5.357114791870117,23.029468536376953
2009-03-31,3.1669180393218994,3.049999952316284,3.1460301876068115,43.11000061035156,11.114700317382812,2.196666955947876,5.480698108673096,2.304500102996826,9.507452964782715,1.010539174079895,13.605583190917969,3.4189999103546143,3.9743118286132812,10.319999694824219,6.772604465484619,0.22606150805950165,14.594074249267578,2.4000000953674316,3.273855686187744,5.393271446228027,23.529457092285156
2009-04-01,3.2744698524475098,3.0199999809265137,3.249830722808838,45.619998931884766,11.572011947631836,2.1533329486846924,5.812657356262207,2.335653781890869,9.507452964782715,1.0398300886154175,14.301786422729492,3.61299991607666,4.09177827835083,11.199999809265137,7.027955532073975,0.23179328441619873,15.005975723266602,2.4000000953674316,3.3860645294189453,5.652389049530029,25.22941780090332
2009-04-02,3.3955790996551514,3.1600000858306885,3.519268751144409,49.09000015258789,12.022700309753418,2.483333110809326,6.002346992492676,2.4758455753326416,9.93127155303955,1.089536428451538,14.286974906921387,3.746999979019165,4.532282829284668,11.920000076293945,7.648923397064209,0.2425689995288849,15.199809074401855,3.0,3.577479362487793,6.17062520980835,25.3994140625
